1145,86208010
2827,1779284
2558,8586376
1980,51483949
4604,1316074
1586,28165882
17,179020854
2205,1190018
3335,7993039
3293,12583510
2131,17529157
3949,322157
205,186739919
4290,484221
4478,23000
2582,26435
2007,20668843
3740,19959
3142,171320
4172,2620000
1040,162792677
3607,0
1766,33565375
180,118311368
1303,60338891
1796,54098051
655,43247140
422,130313314
3104,34074895
3844,3902679
4351,819939
2451,2428883
3954,438653
4176,3650677
2362,70492685
696,75530832
3878,0
1637,127437
2401,18663911
3068,90909
4284,428535
1954,18934858
1526,106694016
1158,15785632
3917,2276368
4330,0
2136,16988996
2321,5887457
1558,50921738
2347,51053787
4016,1984378
3553,4040588
3758,20167424
921,50150619
1639,537580
1551,55210049
1962,80033643
1912,177343675
4521,43073
162,176636816
1818,48237389
2754,260000000
3317,1000000
1047,50648679
1243,12081447
1761,1075288
4679,2856622
4325,0
995,37879996
802,101530738
3418,2077046
758,18208078
2818,4903000
2769,64572496
1373,33422806
2834,333976
1359,67523385
1352,59699513
883,218628680
3563,296665
1846,22200000
503,117698894
2526,20218921
1999,5974653
2530,16459004
3836,6879730
3976,0
3129,454255
2953,27736779
1831,31655091
4619,0
3060,5561
611,5932060
1302,41102171
1355,55802754
1573,42043633
4421,8462
2204,1646664
2134,17518220
3743,44785053
2441,2849142
3081,43100000
2005,1050445
130,126597121
3893,0
3873,4655
331,81557479
3462,27545445
326,261437578
3307,2344847
3776,77413017
4104,92401
2397,220914
1296,16377274
550,244052771
71,88246220
966,10556196
711,60573641
1048,46280507
4306,10018
2052,70360285
2160,11784000
3942,118666
567,66257002
3519,14123773
1106,59992760
3195,493296
1983,25842000
2429,14792779
387,150832203
3353,16842303
730,43060566
4442,243347
3007,5348317
142,201573391
4453,237301
3767,123777
2048,82301521
3186,18090181
1081,67061228
4435,906666
254,58183966
2841,30093107
2728,51872378
274,148383780
4592,20944
2975,15102127
773,350123553
2359,19179969
680,102678089
2842,119922
3389,14545844
1593,22526144
4037,37227
505,77032279
3047,131617
1059,36883539
1280,50668906
1861,14589444
3909,16556
4129,7022940
939,39177541
3504,19421271
469,17593391
3131,173613
4601,469947
812,63408614
2045,102922376
3273,113709992
4371,41709
676,135381507
3386,20400000
28,373377893
2213,305070
4426,0
3025,1309849
1234,14358033
3727,12302
4463,0
4092,505295
3184,22551000
2547,11144518
839,6768055
916,54997476
3270,94900000
3392,17508936
1739,100241322
4146,369129
836,11466088
342,100012500
3044,226792
126,83640426
2965,16247775
1522,115646235
4615,5858
4618,405614
2575,3247816
3505,20733485
1988,49002815
2651,3100650
1679,43097652
1930,8427204
2670,2086345
2145,14174654
2327,3707794
2555,9059588
1854,16647384
1467,80197993
3341,31607598
436,91188905
701,58885635
2252,12561
3185,22800000
2349,39687528
3962,27012
1127,126546825
3781,7563397
2921,55865715
3799,51100000
3072,0
4491,592014
1111,24127895
2654,1000000
2675,106952327
1951,4756
216,57637485
2858,93571803
4494,126387
4114,2592808
2305,16702864
1329,2126511
914,58336565
2295,23993605
3446,7009668
4044,10024
1372,39026186
332,226138454
4180,638951
4530,36316032
2971,15156200
1140,90353764
1992,17951431
192,305388685
2786,16115878
261,94784201
908,75605492
666,32178777
2166,13650738
1397,19389454
826,33828318
3029,1987762
2141,15464026
3296,9094451
139,133228348
1662,55845943
3747,27900000
665,65000000
2988,8801940
2773,62500000
1258,2869369
3609,1340891
1816,39008741
1898,1186957
1940,161487252
925,48265581
1717,4414535
3786,19294144
1097,106793915
2646,5990075
2079,37442180
2468,94175854
2641,12610731
2693,26539321
664,77086030
2823,3702028
4089,12444
1378,31598308
3420,869325
959,19118247
3814,17489009
4516,16115878
201,32694788
4343,1185783
581,62321039
2138,16248701
31,234360014
989,60022256
226,474544677
4617,0
4011,3335839
539,112950721
4365,0
4536,318622
3841,4109095
3143,14373825
3472,1196752
3163,3827466
1084,44834712
4561,0
3589,0
900,81022333
4704,0
2789,18761993
4573,111300
1492,1304837
486,15071514
552,141204016
1156,70163652
594,18821279
2223,34454631
409,102981571
3674,10515579
3442,11905519
3012,3193102
3298,9166863
2066,52066000
2824,2060953
1376,32519322
494,35286428
3082,552641
4074,406116
1838,28341469
4622,5773519
4554,237816
2461,177200000
4051,0
4383,47329
1963,2708188
3802,16501785
167,52792307
1247,6114237
3774,0
3414,2207975
312,95328937
3899,25000000
2407,54000000
3692,2800000
4395,2694973
2803,12376625
1462,17225675
4098,145540
3948,75727
616,33685268
1711,60491560
1095,138447667
1910,109713132
4310,3700
4326,0
1619,9353573
3516,14905359
4305,11574
3554,3792188
310,86897182
3496,25799043
3535,10572742
2140,15408822
1202,42071069
1198,36037909
2037,173585516
2021,40219708
3425,117560
3345,8060
4194,0
2077,37672350
1762,7496522
4399,169719
3303,5694308
4281,548712
693,80574010
2710,16574731
2323,5701643
3702,399793
231,67155742
3822,15935068
3290,16901126
3464,611709
3284,21000000
2576,2412045
4020,1477002
2354,85200000
2276,60057639
2878,18381787
2198,3081925
2352,325491
4582,2428241
69,100289690
2569,5023275
4150,173066
150,55461307
482,67286731
4007,3885134
1204,42615685
1915,65182182
2531,15700000
1161,66466372
878,296623634
2914,80150343
2672,123922370
3810,64423650
1698,5532301
3695,1104682
1834,14500000
970,10137232
524,30013346
757,13082288
414,155019340
634,55637680
3800,123407
2750,48092846
2546,10763469
3673,25359200
2285,41300105
1505,58879132
3363,64148
2365,37939782
2375,19693891
2540,13766014
3402,11434867
74,312057433
1032,71277420
2864,29830239
2888,3034181
920,52822418
1064,19719930
4242,31537320
2732,20959585
2181,7268659
3101,4598506
1250,3675072
2278,59573085
1055,28133159
1262,463730
328,88761720
2412,39511038
3235,10105505
3138,2243
3564,3219029
3337,103962
3813,17570324
718,50818750
3860,252726
1029,60962878
844,81645152
2103,34126138
1919,39989008
1734,763044
1922,25167270
2053,69148997
1801,51533608
4566,0
2361,37566230
4415,0
4145,194568
1093,31136950
3223,127144
2042,130727000
4520,856942
3493,32453345
1966,38119483
892,105264608
2267,114968774
2969,15417771
3595,274385
2046,94497271
4705,10443
3714,2143
3566,830210
3598,47277326
1607,18324242
1152,72266306
3636,199652
3656,44566004
1550,52799004
1735,0
4581,381225
1613,14208384
3704,371897
4081,40990055
3864,200803
3351,31899000
3045,221210
1249,4777007
1416,13303319
3145,32222567
534,107225164
4694,0
3428,36497
3859,295493
4015,43982842
170,123207194
257,47396698
3125,4881867
3887,0
3721,63180
212,100685880
3806,21244913
1382,30307804
933,47105085
4377,4007792
2477,73326666
1166,53955614
2718,3074838
2406,92823600
2613,109306210
1646,37036404
4703,0
746,31670931
4358,3256
2633,15483540
4301,21210
1437,32000000
1757,16252765
127,79711678
4517,1652472
1287,17305211
1030,76261036
911,67128202
1952,18653615
2563,9123834
2876,13903262
2419,27087695
1860,14983572
2360,14637490
352,100853835
4357,0
792,166225040
3229,439162
4612,61094903
1595,23070045
508,66636385
2935,35794166
2524,18843314
1005,80050171
551,152149590
4237,0
653,13750556
210,115802596
2561,8080116
2849,57469179
2486,42592530
404,80170146
4232,4105123
2230,476270
2647,5459824
1814,39399750
2564,6409206
1965,71975611
951,26536120
420,133103929
982,7994115
20,105219735
408,242589580
4352,0
2187,5480996
1707,17508670
3103,36049108
1358,48169908
1517,113502246
2933,36200000
2513,26421314
1019,139852971
4492,425899
2192,5749134
3725,0
1233,14448589
1485,16640210
542,183132370
4673,103509
3792,33395426
2960,17378977
4691,180483
1333,144731527
2112,21413105
362,58220776
4123,54607383
3777,5354039
2828,1702277
531,36381716
2873,4884663
3061,3607
2028,9430988
1266,42640890
3932,2014071
1876,10769960
3028,1276984
2794,17613460
3995,7600000
2242,27758465
4628,3000000
3938,6851969
1622,10134754
2896,229653
166,134518390
471,27356090
3552,3950029
4464,0
3789,5881367
36,190666
3338,927107
1253,10640645
1389,25078937
3367,38400000
1449,51758599
763,25472967
1642,0
2904,56715371
1995,19783777
3678,8200000
218,43929341
784,51317350
1265,63411478
4304,12996
4380,77501
3240,32333860
297,201148159
4085,12784397
2595,20380
247,66002193
185,60522097
389,47592825
4552,47111
4652,8555
4005,4581222
896,150315155
1713,44087387
4462,2141436
2826,2835886
557,117541000
3785,610968
2249,8600000
2436,8400000
1598,21800302
3300,7292175
2014,22294341
1581,80021740
1760,13829734
141,160201106
1176,52000688
2577,2203641
3601,1705139
1627,10965209
3797,56131
1857,15331289
4263,5355847
3783,13843771
523,22751979
660,25052000
2659,183088
932,41482207
1701,20285518
1545,58156435
3574,123159
2660,46495
1704,49185998
1943,86930411
2737,10725228
3477,563699
1035,67253092
2485,42672630
1413,13264986
3014,3041803
2620,46800000
27,652177271
1057,114324072
1483,18636537
4158,1163508
2520,20998709
60,154985087
1800,52528330
311,63540020
3236,882290
385,117144465
1350,61280963
1819,36310118
115,177243721
2101,53146000
3480,71897215
3934,1186323
994,47095453
3326,532988
1572,39568996
3329,46451
1847,80014842
3111,16938179
1365,41954997
3255,13524
692,81687587
4502,2400000
68,161087183
4105,1943649
1090,24520892
1117,116724075
3671,10941801
2817,4922166
988,95308367
890,105807520
91,292568851
1058,22877808
996,25900000
3064,8243567
4065,0
363,47474112
2026,24848292
1138,89138076
532,55585389
3202,4692814
4408,20000000
1332,1068392
2699,22235901
189,148337537
1003,69304264
2310,8000000
3542,6755271
271,130127620
2515,23089926
3133,883887
846,9483821
3672,15152879
4259,7186670
2146,15988876
4495,80276912
585,18990542
942,38105077
1907,129115
4443,154077
415,145771527
3537,9658370
3732,143653
4392,6870
1186,44175394
2209,531009
2184,6201757
4485,258113
4499,0
4655,2335352
470,18318000
2098,31146570
2476,56437947
2614,3471
1894,60158
3651,1487477
4047,4958
1245,10431220
3715,146402
3458,4865000
197,214948780
1885,5778353
4500,617172
2950,25600000
1115,5664251
2792,31990064
380,66941559
4514,7707563
4179,695229
3550,4074023
1976,54235441
3798,141600000
3294,9190525
2757,79817937
1652,5899797
4687,192467
3608,2804874
1325,2954405
2312,12000000
2206,1027749
1109,24375436
1464,104632573
423,124590960
958,19593740
631,70236496
3308,7455447
529,94999143
4220,0
1274,88915214
1644,183436380
3264,1818681
2501,30259652
2151,13630226
3805,24788807
433,95632614
3826,11052713
2509,32645546
2923,52293982
4046,2843
2696,25592632
3037,488872
2167,10555348
4329,0
2839,195888
0,760505847
2958,18272447
234,250863268
4077,95236
3733,14873
4630,2643689
1422,10137502
3588,6627
1024,100768056
1815,38230435
4508,0
2051,81257845
3812,19184015
1463,173381405
2722,17738570
3997,7002255
3540,3432342
1200,33864342
2683,48637684
317,377019252
3830,9016377
3475,43941
3426,54606
965,21283440
3940,12995673
3170,69800000
2318,6734844
831,18573791
787,25528495
2445,34964818
3500,21994911
4288,334658
3001,7764027
3580,7556
1457,17120019
4128,7362100
4376,5518918
2193,4453327
1344,67962333
426,128200012
2727,301305
3120,4350774
2421,23618786
3862,1007535
2266,119938730
255,100446895
1020,110000082
1063,25200412
3040,3093491
4289,279282
3383,22168359
2893,2200000
1108,37652565
1887,5516708
2261,20433940
2907,1755355
2292,32940507
535,70224196
945,33643461
517,73661010
1730,5204007
2994,6857503
1928,13000000
1213,27663982
3701,562059
1424,7458269
3773,0
1398,25871834
3257,3014541
3880,708215
2596,1029
1561,44328238
3665,35385560
3856,2848578
1489,22525921
3387,18621249
3415,2025238
2657,274299
2060,56362352
1603,17100000
1263,50693162
3604,8025872
898,88504640
3069,11835
4230,0
1121,18600911
73,356454367
848,26838389
198,209805005
657,213079163
2191,5005883
401,21028755
2778,31155435
4564,400738009
1411,18317151
2741,7000000
84,189412677
3221,146083
3870,22000
1633,2975649
3517,14343976
1022,101702060
2768,38087366
272,146282411
2587,502028
3380,27457409
3924,25809813
3989,9003011
1856,15091542
2579,1954202
3945,99851
4549,3388210
3533,11000000
1207,30993544
3252,533344
1112,13401683
4654,0
3035,598645
2259,64255243
2656,403649
1914,1512815
1384,28687835
934,41256277
981,21413502
2903,22160085
1419,7659747
2508,30127963
3043,228524
390,50016394
1996,13555988
1042,53854588
569,79883359
1869,11603545
1370,37553932
4431,3117666
1830,41229
3258,5782
662,72413
2074,44988180
853,70327868
3266,403932
1159,64149837
1808,44455658
1909,717753
894,126088877
2330,2222647
1982,33313582
4183,1057064
2387,6855137
4677,8231
300,4411102
147,103400692
4675,9609
924,48154732
4212,58936
4391,1141829
4360,16909
3165,107930000
2218,263365
4094,0
445,80360866
4663,13888
4283,464126
1342,81159365
2910,1066555
2015,24362501
607,72980108
1783,80034302
1706,26400000
654,31054924
2203,2246000
3292,14003141
2016,35271
4250,10037390
1349,60054449
117,139259759
3739,2956000
4083,8000000
729,48472213
3200,10106233
1583,38432823
447,65948711
2033,958319
4444,342936
734,36965395
1836,30538669
2822,2201412
1516,116631310
3744,83400000
4369,58163
1736,20819129
1537,64172251
2880,13103828
3513,14821531
804,91400000
2951,76233151
258,140015224
556,119654900
3654,101055
4207,2812029
3551,4306697
2102,30028592
3816,17052128
4702,4584
366,54557348
963,14131298
1979,59696176
3225,108662
1592,24048000
699,90341670
984,197171806
1803,84136909
3578,65087
684,75573300
2968,16667084
237,113330342
3795,6517198
2987,8070311
131,165230261
4600,925402
817,25040293
3544,6157157
1193,37101011
284,107515297
3730,23689877
4063,0
2212,578382
2254,6923891
3967,36200000
1655,6301131
4053,0
1959,7434726
1399,19692608
4680,11000
1054,27972410
2821,2326407
739,43119879
3215,686383
4557,0
1474,37911876
865,118683135
780,60128566
1448,141340178
795,128769345
4292,144431
1837,25615792
2966,16153600
1541,74484168
1718,21500000
1562,53337608
4307,62480
4598,0
957,20389967
3970,12985267
1798,82234139
133,133382309
3855,2181290
2003,4829497
333,155370362
2371,44469602
282,75030163
1918,41895491
3024,1631839
808,78745923
3360,2024854
1260,77231
999,37339525
2320,6615578
4030,124494
1507,170684505
3399,7518876
1587,26687172
4407,13300000
788,113006880
1497,14268533
2466,111936400
887,126203320
3964,76400000
3272,40158000
619,172071312
1368,39692139
2571,4235837
140,216366733
3530,12055108
1582,34703228
3875,5005
3199,8279017
2676,57300000
425,120136047
4385,1960521
55,166112167
1524,90135191
4296,100240
3926,12300000
1354,52277485
3555,3049135
2334,3419967
1781,0
3181,26049082
2783,124868837
1638,929157
3638,108229
4579,3500000
3409,4542775
3222,298110
4355,15278
2809,7918283
1229,14967182
2161,11169531
4109,4000000
4335,42638165
3201,5656388
1764,20047715
1792,70625986
2655,3958500
3364,66637
967,16671505
1288,16991902
3358,4000304
371,233630478
728,257756197
2232,100292856
1297,9614
3325,196067
3569,240425
2449,2964
796,177575142
953,25450527
4184,19539
3515,15000000
1314,50129186
3134,13751
2358,71502303
3677,8243880
4133,2365931
1241,13838130
770,10166502
961,17114882
145,143523463
2473,71588220
2911,5669081
946,32741596
2350,7017178
3734,41914
2637,15171475
48,352358779
383,111544445
656,2208939
588,13596911
1617,11576087
652,24407944
6,200807262
4056,7927
2188,6002756
3576,84733
1277,75668868
2533,14938570
4425,30500882
3693,2426851
1018,130512915
1840,24944213
971,9795017
1737,110222438
2001,9694105
4132,5132222
2448,336467
3083,225377
3478,83574831
2055,67325559
3525,17768000
4684,0
2838,214202
4265,5283379
4668,3632
2543,12212417
316,380838870
4340,0
3988,13129846
4,73058679
3708,185577
497,134006721
1611,15709385
4327,0
1367,7288451
1721,14337579
1061,20400913
3904,2217562
769,4426297
987,66488090
1010,93607673
2680,46729374
2846,91443253
4397,2301777
4120,26893
4700,2040920
713,56702901
635,85911262
4643,33598
2035,2840417
727,46611204
4596,0
1386,27107960
2390,2000000
2795,21088568
615,176387405
2976,13684949
928,56724080
1879,10114315
304,202007640
3824,11694528
1114,6105175
1591,23209440
2348,23472900
3233,671240
4625,10174663
3038,365734
3436,3895664
3731,198655278
3304,5430822
483,74158157
4466,2319187
2315,15155772
4696,0
3036,578527
4461,0
1011,67263182
448,821997
128,195000874
1782,80920948
4268,2508841
4646,11529368
221,89021735
1787,134141530
835,12870569
4651,4917
2104,25677801
2650,4291965
4413,7516
3162,1829142
335,196573705
487,26000610
1210,29077547
3969,379643
3723,4063
67,102176165
1802,51097664
2457,7774730
3688,4046737
595,118471320
4515,1281176
712,59035104
2977,14597405
4575,25000000
4187,6000000
2302,17071230
1890,4064333
1017,5200986
790,329691196
1379,33987757
2142,14359793
4246,18112929
4613,4914
1490,3562749
4522,52640
4088,841206
3241,5336
862,5755286
1664,67266300
3309,2148212
283,77222184
3135,145109
3729,28350000
2972,21589307
3793,8000000
4611,0
2995,6712241
3605,778565
3527,14100000
99,76846624
375,183405771
936,40203020
264,101643008
2092,31838002
4249,10042266
3703,641100
3238,106593296
4560,0
1746,50800000
3216,16168741
4331,2546172
2634,20246959
3787,8108247
3921,0
4270,1950218
3498,27689474
2687,54257433
1875,11030963
3738,37606
2174,8104069
2124,18882880
2682,44134898
789,45860039
3394,11883495
4139,3447339
543,27796042
776,53715611
4539,0
647,43532294
4565,191449475
120,206360018
2796,17292381
4576,5000000
65,73820094
2973,20339754
2009,12000000
4650,0
2612,139700000
2886,4068087
3020,800000
1163,59068786
3769,9871
1927,16290976
3968,21300000
2493,35007180
1014,58918501
2282,43818159
1631,3517797
3089,113155
691,82569532
1073,15279680
2843,17149
2777,31179516
3943,124051759
4610,155984
600,81257500
1850,22466994
2095,35033759
1053,32003620
1134,102310175
3646,188870
819,55473600
3412,3029081
318,340478898
2917,78845130
3922,40041683
2916,68353550
3067,314073
4196,24741700
4460,0
2507,28637507
2925,50752337
3660,31252964
4429,5739376
2483,50000000
565,70117571
2068,46363118
2941,31487293
3736,304137
367,61644321
2947,28563926
1923,32416109
3591,0
2760,78900000
827,33472850
2669,5501940
3884,0
3315,1246141
3179,25926543
1001,528972
3347,110029
460,27779888
4382,58657
3669,13008928
3618,27092880
3016,1055654
252,134520804
4049,2151887
2883,11501093
88,150350192
3393,12793213
847,66676062
3501,21501098
2148,13987482
752,26288320
2110,23179303
4116,419428
4076,1407309
2290,30222640
2588,102055
2233,58571513
1553,51109400
4681,796368
399,123307945
1932,25003072
2616,68856263
2234,51431160
294,38120554
377,148313048
952,26199517
3494,26010864
2455,1181197
2967,16033556
869,36385763
1576,38122105
4364,9950
1859,17427926
2130,17803796
187,381011219
2128,19661987
2705,14677654
3817,19472057
136,64459316
2062,65623128
3204,25967000
978,10706786
2008,2963012
572,52474616
2724,1150403
4257,7800000
3549,4328294
721,50549107
2535,14249005
3950,0
3321,306715
1774,121945720
3382,23272306
29,408992272
3987,14673301
3649,313230
2185,6420319
1843,21835784
969,9528092
3915,475000
1791,77264926
2335,300000
872,42438300
1688,28563179
2425,20627372
3718,20262
791,217326336
108,289994397
1407,15325127
450,60507228
2200,2353728
1916,57262492
1580,35565975
1132,125069696
1599,21129348
2482,180011740
3679,7825820
3597,52096475
2031,24104113
3370,144512310
232,81638674
2703,10996440
1478,99462
902,79948113
998,89253340
8,301956980
1689,16779636
2585,613556
3445,3064356
873,23324666
2597,29050
2240,51697449
1750,40168080
2067,47887943
687,93307796
2239,40846082
1660,74058698
1935,669276
820,49994804
78,334185206
633,59617068
1878,10719367
2221,22139590
4423,7772
2989,8460995
2601,5151
658,19548064
22,70083519
47,101785482
1445,13101142
2840,175370
3124,1530535
3683,17314483
4506,4000000
2011,634277
1169,57981889
726,50807639
4201,14237880
1369,40687294
4245,16067035
4476,768045
381,78009155
1006,14973382
3520,15126948
526,90820
4140,418953
4637,0
2920,63270259
910,91439400
219,30212620
2804,11634362
2590,76382
1880,10070000
1392,20981633
2351,0
4671,24705
759,14218868
3796,5776314
3959,178739
183,249358727
222,380262555
3288,15818967
3902,86300000
1406,17596256
3276,34099640
4559,0
1503,53133888
720,50024083
3122,14255801
2881,33305037
1305,26903709
2758,91547205
4244,17986000
1511,121248145
1087,62318875
4465,0
926,46982632
880,62453315
2748,26589953
3610,15198
955,23159305
3662,31968347
3828,10400000
1949,32048809
2450,1844228
2383,8662318
2877,13592872
4204,7000000
4189,11000000
3141,3440939
2502,30857814
1205,32055248
1414,10991381
683,104148781
2623,34793160
4125,11806119
3095,3047539
3157,4018695
4386,0
661,122012710
3923,33349949
3031,1011054
1254,652526
1974,55762229
3249,4131640
89,333130696
2667,14989761
538,148213377
3427,2710
4346,439958
2990,8111360
2093,36874745
1466,60328558
1226,20302961
190,317557891
1542,60269340
2129,18352454
1231,14375181
3664,15000000
4182,1521
1,309404152
3635,49413
637,54758461
913,60470220
1896,12495865
4185,100358
3661,131175
4540,3799339
3109,18225165
943,35168395
104,198539855
3183,150191
1105,35228696
2340,63260
24,658672302
3944,71904
2096,29753944
1630,3752725
4384,18378
3423,115862
1338,124732962
3320,1425993
3260,4443403
3227,23106
621,139225854
3611,513836
314,161317423
956,24006726
3159,6262942
3282,79363785
3882,0
818,55747724
3385,26236603
1683,66950483
1444,6543194
2632,15549702
716,53789313
3160,1997807
434,94822707
4239,30524763
353,73209340
4143,510957
3684,6525762
4254,9000000
698,100003492
276,101228120
2692,27052167
4028,371081
1564,46875468
2802,12796277
4197,55153403
4562,2092682
1786,74273505
372,197992827
1104,41252428
359,26871
2525,20566327
2111,23078294
421,133668525
403,43575716
1665,70235322
4644,536767
2931,46377022
4064,0
1126,118500000
1745,61490000
1955,20763013
3682,7159147
4349,102797150
3259,872643
3763,252652
636,53846915
474,19406406
2250,21483154
1119,22108977
1563,42643187
3285,20257000
2762,79568000
2469,91121452
1439,11227940
562,219613391
3372,181360000
12,423032628
1252,511920
2544,11614236
2370,22734486
4635,0
3219,18154
350,78616689
481,92930005
2523,19158074
3291,17474107
1709,74888996
428,109993847
3981,23266821
3691,2892582
476,23219748
2882,10214647
1832,30012990
1155,70405498
2905,434949459
3017,2331318
2289,31471430
830,20550712
2115,26870825
3220,336456
4456,1332
173,215395021
3577,65069140
97,63143812
2529,24984868
3469,27445
43,233914986
2766,63071133
3046,136432
3914,3130592
1360,49474048
2782,25240988
876,72601713
1678,39514713
1939,75590286
21,258355354
4110,36416
3872,4668109
3764,220234
4440,334041
3401,6851636
2627,27515786
1873,11100000
822,38553833
3093,3029870
4313,552614
2810,22331028
3226,53481
2819,4717455
768,4535117
2225,0
947,30306268
100,320706665
1402,34507079
3499,24138847
155,31704416
1221,22717758
1805,47285499
1985,30659817
3689,3713002
1488,4357000
824,34238611
1143,95001343
3192,14015786
3026,1939441
1754,33200000
794,134218018
3180,623279547
204,260031035
1956,12782508
580,33105600
3147,29200000
1432,5100937
3560,1100000
3772,0
329,250147615
2534,17237244
2099,27277055
235,155181732
4295,287761
3117,6126237
3876,19716
1970,144833357
2246,39103378
1614,47000000
3265,12610552
3197,58401464
4405,3000000
2041,132541238
238,125531634
2787,21133087
2435,11540112
626,100448498
4048,105377
2183,6563357
2388,2694071
3173,45063889
4282,464655
4117,155972
2927,38624000
3996,9172000
148,110332737
2395,4930798
4354,3094687
4368,62852
1893,1550000
2004,4398392
111,206456431
3246,5100000
2024,37721949
347,83077470
4293,227241
463,32885565
2280,59735548
3005,4356743
1189,38087756
3947,5725
949,27067160
2664,15854988
3438,542860
2265,150056505
2938,52200504
1300,109712885
3778,12636
4195,0
3837,5844929
3481,64267897
3890,5000000
3495,27296514
4362,1001437
4251,9701559
2749,1039869
578,30157016
2210,410388
671,210592590
1991,143492840
1324,12339633
3626,10429707
3306,2921738
3456,6200756
44,228756232
2065,48423368
612,216119491
2346,58006147
4192,0
3373,137963328
1636,3904982
3352,24103594
3978,510092
2738,214966
2853,460935665
2478,55184721
3105,33244684
134,73103784
1091,24430272
1211,29374178
2959,17536256
799,107100855
83,222487711
3707,265107
1566,42057340
3485,44793200
158,132122995
867,110476776
2484,43022524
513,43426961
1308,46813366
1742,87341380
1174,50859889
14,291021565
4334,0
2844,1595168
4487,1293295
1681,37053924
4097,7267324
2414,40363530
573,55942830
251,61656849
1023,95149435
1632,3101301
829,35707327
4616,6706368
732,43337279
1926,16964743
4648,30084
349,78747585
512,47379090
3474,795126
11,168368427
2171,8855646
2199,2298191
1264,6498000
3239,43490057
2790,19000000
1589,26525834
570,78031620
373,176049130
1610,16295774
1417,10076136
2752,1089445
555,120523073
1190,37752931
2090,32014289
2940,32101000
584,25093607
3894,100675
2071,41573740
4589,0
1046,48114556
1096,116006080
3403,5895238
2338,31874869
1828,32553210
493,193136719
3350,50427646
2211,375474
886,2175312
