3357,6173485
2165,10544143
3421,399611
2541,13034417
2440,5900000
1400,19294901
3096,78900000
1515,122012643
1244,7000000
783,36931089
289,184031112
4509,172051787
1960,6777589
962,18472363
2270,76400000
4432,2047570
3538,9628751
3369,449558
2144,6391436
3277,31973840
220,76418654
3404,6670712
4446,269061
2707,7881335
4685,0
809,70098138
4213,24784
3130,349618
2644,10397365
1574,38232624
3709,100412
9,330249062
2568,5217498
3339,49526
4345,381186
4388,7830611
3196,17536788
1107,34667015
2955,20384136
406,33048353
1164,60923325
2702,13753931
4024,110000
4009,3590010
4100,0
2487,40064955
1451,4091
2316,8508843
2413,6462576
2629,19900000
3757,6390032
348,100018837
2721,1172769
2314,7837632
346,85884815
3269,134821952
3279,31501218
3511,21197315
866,143704210
1889,31672000
2319,6000000
583,19076815
2168,9714482
1565,52418902
2149,14291570
4155,3478
265,187670866
4215,255000
1284,24044532
673,143151473
2991,8828771
674,136801374
2518,26384919
3705,302204
2900,3275443
4513,110197
1848,23527955
1536,66468315
3858,3105269
4551,177840
1493,0
3998,6719300
3586,0
2326,4806750
1799,51676606
3172,52287414
62,292979556
4337,78122
112,206435493
2262,0
1692,8888143
2064,48546578
3188,18811135
3362,1029017
169,83024900
3754,25138292
355,68558662
200,47811275
2852,148170000
3619,10400000
663,58255287
2317,7739049
161,32131830
2481,47860214
4308,6387
2717,3058380
3356,10149779
223,310675583
4084,5709616
4278,610991
2189,5132655
2288,33404871
2542,11632420
3670,11744471
3643,8691
2979,12514138
1472,57744720
4124,19067631
2411,45507053
679,106635996
3765,101228
2426,16346122
4214,7826
4373,0
3366,871577
4590,140016
437,90443603
2895,352786
1043,53412862
1994,14252830
922,48745150
3663,0
1547,56816662
1884,56692
1060,22531698
480,119793567
3741,2706659
3331,30471
1150,75305995
677,167735396
4548,191309
1533,83813460
124,114053579
4311,721
3253,206400
4191,2833383
1045,51019112
3003,2154696
1527,64286
2700,38916903
4126,9000000
1867,13038660
751,29136626
4468,0
1756,54540525
413,162831698
4555,45661
3087,12899702
1691,17324744
2791,18595716
1218,32645
1230,18996755
4695,94596
315,163192114
1151,74098862
4701,900
3575,99147
4026,535249
2830,1506998
1033,88625922
63,198332128
379,126149655
1100,159578352
4445,151389
737,36279230
2433,77324422
3374,119078393
4686,0
4112,2507106
1797,60443237
520,39251128
1428,6592103
3354,13367101
3762,886410
2761,72217000
3432,65804
2498,37877959
1685,27000000
4079,1331137
840,39440655
2173,8326035
2269,95001351
885,135014968
2537,10353690
4620,1573712
4302,17246
1719,4463292
1310,71026631
3486,21378000
4069,0
225,132550960
3348,57504069
4641,4930
1261,4563029
4372,1310270
3459,3629758
3719,8464
717,51045801
138,111505642
1964,16123851
4231,56129
2373,21160089
617,182204440
1235,33201661
1335,112692062
3711,75078
3966,0
2584,529766
3615,81200000
1759,14469428
3898,22201636
2309,15281286
4410,23616
1125,116735231
592,5851188
4526,40542
4678,82698
814,56932305
1969,176483808
1299,34912982
365,35168677
2336,627422
3811,48056940
3011,3275585
4532,0
2551,9929000
1178,47781388
2434,15500000
4052,926
3886,90800000
1363,57651794
61,533316061
3641,0
527,5409517
3248,4239767
3455,15700000
1496,82528097
2125,8500000
2022,132088910
4269,4946250
105,318759914
3835,7282851
4321,0
2763,65500000
927,44737059
398,31111260
1672,63910583
3699,1429260
1072,6565495
1993,29997095
2780,34014398
4556,18195
3779,2926565
33,402076689
1251,18438149
1071,7916887
118,400736600
2410,44667095
3666,14400000
356,65653758
1050,46815748
1366,39532308
2798,27829874
2150,12181484
392,62494975
2557,8735529
2114,23292105
1123,150117807
1658,179870271
884,147637474
2214,206678
4534,23894000
3205,3442820
681,125603360
1146,81593527
1821,45089048
369,120147445
4390,450
361,143618384
35,202853933
4022,977600
1975,52767889
1074,7262288
465,21471685
3497,25530884
1171,53082743
1038,60786269
4113,6026908
3905,9054736
2000,5000000
4422,33451479
700,74540762
4067,0
1998,10696210
3573,124720
1738,109243478
2665,12282677
233,35266619
2291,26906039
1571,40137776
4584,59774
1257,876671
3411,4394936
3726,0
1187,45500797
3889,5595428
3622,3609278
4147,175281
4315,5382
182,77564037
1364,43894863
1415,10268846
1862,14095303
4542,1050600
1319,26183197
3908,6600000
25,407197282
7,458991599
2591,73548
3100,63600000
1570,40118420
2512,33860010
1901,183662
4527,5199
1615,18298649
1374,32868349
4585,174682
2454,508867
747,30695227
2281,51600000
2725,1712111
850,108200000
3066,997921
909,67823573
731,45996718
2860,52929168
1028,82931301
1290,10300000
3154,4273372
685,93375151
16,241063875
384,112703470
4580,2000000
2611,178406268
3644,26345
1452,21426805
811,66207920
354,72515360
2662,83025853
4193,2500000
4657,0
857,62563543
2856,10230
3365,55188
1434,0
838,51178893
1544,58715510
462,34566746
1950,21973182
3033,866778
2322,13362308
4318,0
1518,108360000
3690,3468572
4424,39552600
3570,228830
4108,396035
3955,0
540,75600000
2902,23838
3127,770629
805,162586036
623,115731542
4591,6260
761,31165421
2581,819852
3991,11533945
3310,2062066
1436,10214013
3388,25244700
2332,3500000
1722,13823741
689,109176215
442,74329966
395,40048332
2147,13801755
2404,95860116
4469,0
3237,0
3676,9821335
2308,14793904
3437,20200
2186,5702083
2570,4956401
2726,1024175
3667,43771291
3866,95016
1196,35183792
3628,1391770
3346,84263837
2806,10198766
3299,8373585
3524,13269963
3021,7574066
211,108521835
1765,12276810
1157,66808615
2694,28501605
3803,38168022
991,1206135
4227,1400000
3788,6965361
439,37188667
1175,51185897
4029,347578
1906,0
2713,25675765
4238,117235247
1554,50300000
2897,56729973
3681,144812796
3439,0
2898,10431506
242,42776259
2869,27669413
419,158115031
3920,120420
3927,10000000
2906,11043445
2047,137387272
602,29655590
566,83552429
1682,33000377
3311,1654367
1311,68208190
3405,5359774
3004,21569041
4175,0
2472,64001297
2300,22452209
303,10200000
4086,8800000
777,31199215
1605,32357532
2196,3749061
3073,0
4003,7800000
1141,82522790
2043,121697350
1778,84185387
4693,673780
1482,43095600
4543,902835
3556,4700361
4393,1160
743,33927476
931,42610000
2176,8000000
4656,389804
4221,2850263
3883,0
2617,51527787
506,73023275
1361,45802315
4497,2451545
901,75621915
4664,4719695
3518,241437427
4587,115603980
561,80281096
4569,7484
4480,2300000
3771,29233
2711,5002310
215,93050117
738,42194060
179,149234747
1623,8535575
845,69951824
4211,594904
3539,8786715
2152,13383737
2263,10562387
3755,10305534
670,108012170
1272,626809
4398,0
1013,10539414
964,21557240
229,47952020
1670,52353636
302,130174897
291,27098580
1715,40566655
3027,1430721
4294,112521
3953,978908
4314,17721
1135,96917897
3176,27362712
4649,0
3050,82739
1442,37432299
1197,38543473
2539,12549485
735,40559930
144,82161969
3148,21564616
2063,13998282
4279,292298923
4070,4600000
287,57366262
2156,12398628
1654,17016190
382,63224849
1356,55291815
3102,5585154
121,153629485
1447,40382659
627,90454043
2720,32154410
806,89706988
1520,105444419
1957,11508423
2663,56631572
544,32616869
1269,5881504
3941,173783
1513,11854694
3716,18469
3413,3273588
3435,2120439
3114,11827301
3780,13092000
1259,128978
4450,98017
3891,0
1650,16930185
1099,70100000
3974,37865
3461,1056102
586,14294842
1790,89808372
3419,267194
3840,4142507
3581,1504960
628,84049211
1824,35000629
3006,5484375
1431,630779
2386,7070459
2885,9170214
3126,1043487
3471,18434
2256,2119994
4697,527
2089,32051917
2865,46563158
