"num_critic_for_reviews";"duration";"director_facebook_likes";"actor_3_facebook_likes";"actor_1_facebook_likes";"num_voted_users";"cast_total_facebook_likes";"facenumber_in_poster";"num_user_for_reviews";"title_year";"actor_2_facebook_likes";"aspect_ratio";"movie_facebook_likes";"gross_clean_s12";"budget_clean2";"color";"language";"country";"content_rating"
4.835145241879487;3.105550697390059;-0.24580602091480921;0.12738847322954536;-0.3723880575370204;5.702270930172594;-0.2738511271058436;-0.678165083213292;7.362494405965067;0.5352799466008075;-0.18085731619469964;-0.47443545744703197;1.3123920960892743;10.86320395378659;2.3858888474947064;"Color";"English";"USA";"PG-13"
1.3280441226310857;2.7051634460911935;-0.04891166487991756;0.21536364618700513;2.164628583401867;2.747407804500119;2.0811123424385554;-0.678165083213292;2.5495272469009014;0.37191066738861905;0.8146089752568471;0.31115930273559217;-0.38718368337439607;4.039884681411248;3.130654073142578;"Color";"English";"USA";"PG-13"
3.8271660603377846;1.7709265263938412;-0.24580602091480921;-0.2936789063047794;0.2781290298832071;1.3564182209827562;0.09771747253318214;-0.18547746989565578;1.9028510427094605;1.0253877842373726;-0.31386376212437234;0.31115930273559217;3.9905115061532395;2.3861703474128957;2.480462209481738;"Color";"English";"UK";"PG-13"
5.5848818231914965;2.4827260842584904;7.448111976896232;13.563320922491249;1.318956369755571;7.540288018106618;5.24204306430221;-0.678165083213292;6.426934159737286;0.78033386541909;5.223662431489092;0.31115930273559217;8.05919291759657;6.138247740778571;2.5395705607236323;"Color";"English";"USA";"PG-13"
2.6609091560746583;1.0591269685291915;-0.07968733687116174;-0.06979725926131276;-0.39580667268414865;0.9031033798495742;-0.43409211509465145;-0.18547746989565578;1.2243710907708998;0.78033386541909;-0.25532133012217756;0.31115930273559217;0.8488714289628188;0.46494661592788483;2.7015274431264236;"Color";"English";"USA";"PG-13"
-0.612940582321117;0.8366896066964886;-0.20034196001865306;-0.36041869268630056;-0.39730286198521514;-0.45035443488774013;-0.4922139729467216;-0.678165083213292;-0.44532566595290207;-3.9573752317343733;-0.39714588296431474;-1.0395123902099719;-0.38718368337439607;-0.21358129107543297;-0.3567386501292004;"Color";"English";"USA";"Approved"
1.511313064729577;-0.3644721472001074;-0.2405601677344835;-0.21905169062362384;-0.385463450994167;1.4912933422560777;-0.42527101376328513;-0.18547746989565578;0.29411146916763875;0.6169645862069016;-0.2746721758467524;-0.37795890795092013;1.1063829106997385;2.3972589483001694;2.6577872632074215;"Color";"English";"USA";"PG"
4.102069473485521;1.4595142198280568;-0.24580602091480921;11.13641959952684;1.2539046610135485;2.6865210363653826;4.443327514917943;1.2925853700572532;2.228839457117441;1.0253877842373726;4.733767603018842;0.31115930273559217;5.69008728561691;6.302529493731283;2.5395705607236323;"Color";"English";"USA";"PG-13"
1.9361637941397158;1.993363888226544;-0.14718398112468586;5.6758916228569225;1.1888529522715257;1.6834380549348116;2.6440934292496223;0.7998977567396168;1.8471944841520005;0.5352799466008075;2.284293460667595;0.31115930273559217;0.12783928009944343;3.927239500079588;2.5395705607236323;"Color";"English";"UK";"PG"
4.41862491892837;3.3279880592227618;-0.24580602091480921;0.8220889769281071;0.5383358648512981;2.038348600006474;0.7877115950787076;-0.678165083213292;7.267083162723707;1.1070724238434668;0.5696615610217224;0.31115930273559217;9.758768697060242;4.355182712233166;2.5395705607236323;"Color";"English";"USA";"PG-13"
2.427657775222033;2.7051634460911935;-0.24580602091480921;0.15651128910511825;0.7334909910773664;1.1038424474737678;1.0875749231590806;-0.678165083213292;5.541729847442445;0.2902260277825249;2.0393460464324704;0.31115930273559217;-0.38718368337439607;2.386098242246074;2.054882080540097;"Color";"English";"USA";"PG-13"
2.169415174992341;-0.09754731300086382;-0.10766522049956552;-0.15291862957284372;-0.40810144563639095;1.7474435699345945;-0.4259745371823512;-0.18547746989565578;2.5627788084622014;0.45359530699471323;-0.309209761253905;0.31115930273559217;-0.38718368337439607;1.9065923636204027;1.948487048304687;"Color";"English";"UK";"PG-13"
1.4196785936803313;1.9043889434934629;-0.04891166487991756;0.21536364618700513;2.164628583401867;3.1092678859651275;2.088472279745708;0.30721014342198055;4.123812760383343;0.2902260277825249;0.8146089752568471;0.31115930273559217;-0.1296722016374763;5.75861768280562;2.24402880451416;"Color";"English";"USA";"PG-13"
2.5609442785663905;1.8599014711269224;-0.04891166487991756;0.21536364618700513;2.164628583401867;0.6865569651011711;1.9407864789279243;-0.18547746989565578;1.1528126583398797;0.8620185050251842;0.07976673255147301;0.31115930273559217;2.084926541300033;0.7104585980911886;2.1258121020303706;"Color";"English";"USA";"PG-13"
4.91844930646971;1.548489164561138;-0.24580602091480921;0.062468862840247455;0.5383358648512981;3.2981941658059593;0.5736781241243897;-0.678165083213292;5.989632628214386;0.8620185050251842;0.3247141467865977;0.31115930273559217;5.69008728561691;3.7618315028409115;2.24402880451416;"Color";"English";"USA";"PG-13"
0.9615062384341032;1.8599014711269224;-0.21782813728640543;-0.2694098930751353;0.9936978260454574;0.4596289683225441;0.6928441678769581;1.2925853700572532;0.4292773970928989;0.45359530699471323;-0.3572194544439894;0.31115930273559217;-0.38718368337439607;1.5019079156177946;2.24402880451416;"Color";"English";"USA";"PG"
2.5442834656483457;1.237076857995354;-0.15767568748533728;0.21536364618700513;2.164628583401867;2.0316910011050613;2.391366170246673;1.2925853700572532;0.551191763456859;0.6986492258129958;2.284293460667595;0.31115930273559217;2.5999495047738725;3.0061764637252795;2.5395705607236323;"Color";"English";"USA";"PG-13"
2.569274685025413;-0.09754731300086382;-0.1800579943880603;0.044267102918014396;0.21307732114118433;1.301491249939445;0.14490765879668788;-0.18547746989565578;0.17219710280367864;0.78033386541909;-0.2102510059029146;-0.37795890795092013;1.6729081705209619;2.0677199125795602;2.24402880451416;"Color";"English";"USA";"PG-13"
2.3276928977137654;2.4827260842584904;-0.24580602091480921;0.077636996108775;-0.11218122256892943;1.914374851907551;-0.04017311760375895;-0.678165083213292;1.39399107875554;0.9437031446312784;-0.17203920928223515;0.31115930273559217;2.9604655792055605;3.2186120951282584;2.5395705607236323;"Color";"English";"New Zealand";"PG-13"
3.8021748409607175;1.993363888226544;-0.08353429587006725;0.19291480894958438;0.5383358648512981;2.6091504805763472;1.0062909096639137;-0.678165083213292;2.5150731868415215;0.78033386541909;2.0393460464324704;0.31115930273559217;2.4969449120791047;3.3233180090262966;2.3031371557560543;"Color";"English";"USA";"PG-13"
1.6695907874510012;2.126826305326166;-0.24580602091480921;0.05640160953283644;-0.3794786937899009;0.8999775125578949;-0.3598974529762267;-0.678165083213292;0.7155111268169793;0.6169645862069016;-0.19408447656339636;0.31115930273559217;0.4883553545311311;0.9514115431428948;1.948487048304687;"Color";"English";"USA";"PG-13"
3.052438259648708;3.4614504763223835;-0.24580602091480921;0.077636996108775;-0.11218122256892943;2.8351314606128484;-0.04017311760375895;2.277960596692526;1.7888876132822804;0.8620185050251842;-0.17203920928223515;0.31115930273559217;3.887506913458471;3.2677256514501747;2.24402880451416;"Color";"English";"USA";"PG-13"
0.9031933932209469;0.21386499356492034;-0.2006916835640081;0.21536364618700513;0.6033875735933208;0.45319922307337246;0.7690952830664989;0.30721014342198055;1.0335486042881796;0.37191066738861905;1.0595563894919717;0.31115930273559217;-0.38718368337439607;0.4199446423343247;1.7120536433371087;"Color";"English";"USA";"PG-13"
-1.1210953763214793;-0.8983218155985945;-0.005895668801246742;-0.1456379256039505;-0.3823409689745499;-0.5846528016038269;-0.4075205767283885;0.30721014342198055;-0.6096450293130222;0.37191066738861905;-0.2420941697534808;-0.47443545744703197;-0.36776731765143233;-0.6401316800758216;-0.41442840094128947;"Color";"English";"Canada";"R"
1.4363394065983761;3.8173502552547083;-0.24580602091480921;0.09037822805433815;1.4490597872396167;5.039038791485891;1.911887901560135;-0.678165083213292;5.968430129716306;-0.4449357286723229;3.019135703372969;0.31115930273559217;0.9518760216575867;9.32287990296962;1.948487048304687;"Color";"English";"USA";"PG-13"
3.110751104861864;1.7264390540273005;-0.21293200765143477;6.282616953598024;0.9286461173034346;1.3336470966119358;2.9712318191153244;-0.678165083213292;1.9770597874527407;1.1070724238434668;4.243872774548593;0.31115930273559217;3.320981653637248;5.519093817690169;2.5395705607236323;"Color";"English";"USA";"PG-13"
